path,tensor_name,timestep,saliency_mass,l2,l1,max,mean,var
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,710,0.00013446808,3.1775483e-06,0.00013446808,2.9802322e-07,8.20728e-09,5.489346e-16
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,912,0.005543053,0.00014789133,0.005543053,3.3795834e-05,3.3832112e-07,1.2205648e-12
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,406,1.7881393e-06,3.264681e-07,1.7881393e-06,5.9604645e-08,1.09139364e-10,6.493698e-18
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,693,0.000105917454,2.7177366e-06,0.000105917454,2.3841858e-07,6.4646883e-09,4.0904404e-16
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,496,1.4305115e-05,9.573923e-07,1.4305115e-05,1.7881393e-07,8.731149e-10,5.518587e-17
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,902,0.003545165,7.8833946e-05,0.003545165,2.1278858e-05,2.163797e-07,3.3252082e-13
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,882,0.0016748905,2.3397386e-05,0.0016748905,4.2915344e-06,1.02227204e-07,2.2963942e-14
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,930,0.0036809444,6.947535e-05,0.0036809444,1.5318394e-05,2.2466702e-07,2.4414555e-13
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,120,0.0,0.0,0.0,0.0,0.0,0.0
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,468,7.212162e-06,6.556511e-07,7.212162e-06,5.9604645e-08,4.4019544e-10,2.604551e-17
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,850,0.003881812,0.000116194664,0.003881812,3.5464764e-05,2.3692701e-07,7.679603e-13
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,963,0.0045286417,6.222342e-05,0.0045286417,7.033348e-06,2.7640635e-07,1.5992242e-13
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,373,1.1920929e-07,8.4293696e-08,1.1920929e-07,5.9604645e-08,7.275958e-12,4.336544e-19
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,637,5.6505203e-05,1.8980126e-06,5.6505203e-05,1.7881393e-07,3.448804e-09,2.0799464e-16
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,259,0.0,0.0,0.0,0.0,0.0,0.0
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,826,0.000592947,8.821487e-06,0.000592947,8.34465e-07,3.6190613e-08,3.4401225e-15
20251001_230925_dataset-03_-.*_A_kendo_sparring_match_with_bamboo_swords_striking_23,x_grad_t,773,0.00033646822,5.6843583e-06,0.00033646822,4.7683716e-07,2.053639e-08,1.5505151e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,921,0.0031712055,4.6627523e-05,0.0031712055,6.7949295e-06,1.9355502e-07,9.524037e-14
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,300,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,985,0.0726462,0.0007877214,0.0726462,2.1874905e-05,4.433972e-06,1.8214348e-11
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,838,0.0004016757,7.645443e-06,0.0004016757,8.940697e-07,2.451634e-08,2.966806e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,979,0.042385876,0.0006751695,0.042385876,5.4419048e-05,2.5870286e-06,2.1131858e-11
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,656,3.516674e-05,1.4793484e-06,3.516674e-05,1.1920929e-07,2.1464075e-09,1.2897452e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,787,0.0001770258,3.878426e-06,0.0001770258,3.5762787e-07,1.0804797e-08,8.014077e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,522,6.020069e-06,6.0492107e-07,6.020069e-06,1.1920929e-07,3.6743586e-10,2.220091e-17
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,571,1.0371208e-05,7.8623924e-07,1.0371208e-05,5.9604645e-08,6.330083e-10,3.7331816e-17
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,938,0.00378263,4.8825772e-05,0.00378263,5.364418e-06,2.3087341e-07,9.220823e-14
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,547,9.059906e-06,7.4921877e-07,9.059906e-06,1.1920929e-07,5.529728e-10,3.395708e-17
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,216,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,8,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,616,2.3543835e-05,1.246008e-06,2.3543835e-05,1.1920929e-07,1.4370016e-09,9.2699954e-17
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,743,0.00010484457,2.9010996e-06,0.00010484457,3.5762787e-07,6.3992047e-09,4.7277403e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,727,8.994341e-05,2.6475468e-06,8.994341e-05,4.7683716e-07,5.48971e-09,3.9771355e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,993,0.027722359,0.00025478727,0.027722359,1.50203705e-05,1.6920385e-06,1.099265e-12
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,170,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,893,0.0010402799,1.5473692e-05,0.0010402799,2.2649765e-06,6.3493644e-08,1.0583164e-14
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,438,1.4901161e-06,2.9802322e-07,1.4901161e-06,5.9604645e-08,9.094947e-11,5.4130695e-18
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,947,0.0036761165,4.5936547e-05,0.0036761165,7.212162e-06,2.2437234e-07,7.845617e-14
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,675,4.4465065e-05,1.6900834e-06,4.4465065e-05,1.7881393e-07,2.7139322e-09,1.6698447e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,66,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,955,0.007379055,0.000121593854,0.007379055,1.8954277e-05,4.5038178e-07,6.9960774e-13
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,861,0.0004876852,8.0539085e-06,0.0004876852,4.7683716e-07,2.9765943e-08,3.073249e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,971,0.0072093606,8.907461e-05,0.0072093606,7.3313713e-06,4.4002445e-07,2.906666e-13
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,337,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,594,1.6987324e-05,1.0202672e-06,1.6987324e-05,1.1920929e-07,1.036824e-09,6.2463055e-17
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,872,0.0005708933,8.91762e-06,0.0005708933,6.556511e-07,3.484456e-08,3.639835e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,813,0.00021970272,4.5752145e-06,0.00021970272,4.172325e-07,1.340959e-08,1.0978737e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,1000,0.085998535,0.00071430206,0.085998535,2.002716e-05,5.2452087e-06,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,800,0.00020176172,4.5631627e-06,0.00020176172,6.556511e-07,1.2314558e-08,1.1193217e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,758,0.0001424551,3.409469e-06,0.0001424551,2.9802322e-07,8.694769e-09,6.339416e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,710,7.921457e-05,2.2735871e-06,7.921457e-05,1.7881393e-07,4.834874e-09,2.9214465e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,912,0.0014979243,2.1003936e-05,0.0014979243,2.4437904e-06,9.1426045e-08,1.8569007e-14
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,406,5.9604645e-07,1.8848644e-07,5.9604645e-07,5.9604645e-08,3.6379788e-11,2.1672132e-18
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,693,6.0856342e-05,1.984933e-06,6.0856342e-05,1.7881393e-07,3.7143764e-09,2.2669328e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,496,2.9206276e-06,4.6552717e-07,2.9206276e-06,1.7881393e-07,1.7826096e-10,1.3196295e-17
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,902,0.0015717149,2.6348825e-05,0.0015717149,4.23193e-06,9.592986e-08,3.3173795e-14
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,882,0.0007272959,1.0776744e-05,0.0007272959,7.1525574e-07,4.4390617e-08,5.118299e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,930,0.0068622828,0.00011700056,0.0068622828,1.7523767e-05,4.188405e-07,6.6013124e-13
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,120,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,468,1.9073486e-06,3.3717478e-07,1.9073486e-06,5.9604645e-08,1.1641532e-10,6.925764e-18
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,850,0.00042527914,7.4658237e-06,0.00042527914,5.9604645e-07,2.5956979e-08,2.7284113e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,963,0.020926476,0.0004943806,0.020926476,7.6413155e-05,1.2772507e-06,1.3287176e-11
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,373,1.1920929e-07,8.4293696e-08,1.1920929e-07,5.9604645e-08,7.275958e-12,4.336544e-19
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,637,3.0457973e-05,1.4342319e-06,3.0457973e-05,1.7881393e-07,1.8590072e-09,1.2210216e-16
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,259,0.0,0.0,0.0,0.0,0.0,0.0
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,826,0.0002580285,5.1890283e-06,0.0002580285,4.172325e-07,1.574881e-08,1.3954938e-15
20251001_194639_dataset-03_-.*_A_woman_dancing_in_a_gym._The_woman_is_spinning_ar_23,x_grad_t,773,0.00016361475,3.789937e-06,0.00016361475,4.172325e-07,9.986252e-09,7.770081e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,921,0.0011837482,1.7203763e-05,0.0011837482,1.7285347e-06,7.225026e-08,1.2845227e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,300,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,985,0.029188454,0.00030450872,0.029188454,1.013279e-05,1.7815219e-06,2.4858503e-12
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,838,0.00030308962,5.4455945e-06,0.00030308962,3.5762787e-07,1.8499122e-08,1.4678392e-15
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,979,0.003871441,3.8677306e-05,0.003871441,1.4305115e-06,2.36294e-07,3.547188e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,656,2.8312206e-05,1.3153599e-06,2.8312206e-05,1.1920929e-07,1.7280399e-09,1.02621436e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,787,0.00015616417,3.477562e-06,0.00015616417,4.172325e-07,9.5315045e-09,6.4731475e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,522,4.2915344e-06,5.0576216e-07,4.2915344e-06,5.9604645e-08,2.6193447e-10,1.5544851e-17
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,571,6.4373016e-06,6.194296e-07,6.4373016e-06,5.9604645e-08,3.929017e-10,2.3265815e-17
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,938,0.0016691685,2.2230535e-05,0.0016691685,1.847744e-06,1.0187796e-07,1.9785461e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,547,4.708767e-06,5.2977765e-07,4.708767e-06,5.9604645e-08,2.8740033e-10,1.7048836e-17
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,216,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,8,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,616,1.9729137e-05,1.1230376e-06,1.9729137e-05,1.1920929e-07,1.204171e-09,7.553294e-17
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,743,8.183718e-05,2.390882e-06,8.183718e-05,2.9802322e-07,4.994945e-09,3.2396657e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,727,6.2048435e-05,2.0810473e-06,6.2048435e-05,2.9802322e-07,3.787136e-09,2.5000135e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,993,0.3366567,0.0029354496,0.3366567,0.00019282103,2.0547894e-05,1.0372211e-10
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,170,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,893,0.0006772876,1.1414406e-05,0.0006772876,1.1920929e-06,4.1338353e-08,6.243711e-15
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,438,2.9802322e-07,1.3328004e-07,2.9802322e-07,5.9604645e-08,1.8189894e-11,1.0839375e-18
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,947,0.0024107695,3.1424934e-05,0.0024107695,2.026558e-06,1.4714169e-07,3.8625516e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,675,3.516674e-05,1.5055335e-06,3.516674e-05,1.7881393e-07,2.1464075e-09,1.337453e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,66,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,955,0.05588478,0.00123511,0.05588478,0.00012749434,3.4109362e-06,8.148047e-11
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,861,0.0005541444,8.599816e-06,0.0005541444,6.556511e-07,3.382229e-08,3.3702257e-15
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,971,0.0050739646,5.3930544e-05,0.0050739646,2.4437904e-06,3.0969022e-07,8.1617926e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,337,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,594,8.821487e-06,7.348554e-07,8.821487e-06,1.1920929e-07,5.3842086e-10,3.2671844e-17
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,872,0.0005700588,9.222363e-06,0.0005700588,8.34465e-07,3.479363e-08,3.9808062e-15
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,813,0.00020176172,4.201599e-06,0.00020176172,3.5762787e-07,1.2314558e-08,9.258883e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,1000,0.01914978,0.00016343594,0.01914978,8.285046e-06,1.1920929e-06,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,800,0.00017780066,3.7664288e-06,0.00017780066,2.9802322e-07,1.0852091e-08,7.4812163e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,758,0.00010353327,2.7682493e-06,0.00010353327,3.5762787e-07,6.319169e-09,4.2781903e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,710,5.108118e-05,1.8225771e-06,5.108118e-05,1.7881393e-07,3.1177478e-09,1.9303723e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,912,0.0010031462,1.5941541e-05,0.0010031462,1.3709068e-06,6.122718e-08,1.176298e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,406,1.1920929e-07,8.4293696e-08,1.1920929e-07,5.9604645e-08,7.275958e-12,4.336544e-19
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,693,4.8577785e-05,1.7771782e-06,4.8577785e-05,1.7881393e-07,2.9649527e-09,1.8399144e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,496,2.2053719e-06,3.625609e-07,2.2053719e-06,5.9604645e-08,1.3460522e-10,8.005466e-18
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,902,0.0008506179,1.536864e-05,0.0008506179,2.2649765e-06,5.1917596e-08,1.1721482e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,882,0.00064677,1.1104555e-05,0.00064677,1.4305115e-06,3.9475708e-08,5.9683475e-15
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,930,0.0013958216,1.9872765e-05,0.0013958216,1.7881393e-06,8.519419e-08,1.6847396e-14
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,120,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,468,2.2649765e-06,3.674277e-07,2.2649765e-06,5.9604645e-08,1.382432e-10,8.2213274e-18
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,850,0.00040006638,6.631402e-06,0.00040006638,5.364418e-07,2.4418114e-08,2.087934e-15
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,963,0.017974436,0.00043109042,0.017974436,4.398823e-05,1.0970725e-06,1.013976e-11
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,373,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,637,2.8014183e-05,1.3328004e-06,2.8014183e-05,1.7881393e-07,1.70985e-09,1.0550307e-16
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,259,0.0,0.0,0.0,0.0,0.0,0.0
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,826,0.00022029877,4.4244157e-06,0.00022029877,4.172325e-07,1.344597e-08,1.0140586e-15
20251001_214820_dataset-03_-.*_A_flamenco_dancer_stamping__swirling_her_dress__an_23,x_grad_t,773,0.00013870001,3.1859227e-06,0.00013870001,2.9802322e-07,8.465577e-09,5.4788055e-16
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,921,0.0025171041,3.313407e-05,0.0025171041,4.172325e-06,1.5363185e-07,4.3408372e-14
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,300,0.0,0.0,0.0,0.0,0.0,0.0
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,985,0.085385084,0.0007991772,0.085385084,1.8358229e-05,5.211492e-06,1.1823793e-11
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,838,0.0005723238,8.623126e-06,0.0005723238,6.556511e-07,3.4931873e-08,3.318437e-15
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,979,0.30751354,0.004570982,0.30751354,0.00034576654,1.8769137e-05,9.230352e-10
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,656,9.36389e-05,2.5809568e-06,9.36389e-05,1.7881393e-07,5.7152647e-09,3.739344e-16
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,787,0.00031989813,5.6712183e-06,0.00031989813,4.7683716e-07,1.9525032e-08,1.5819261e-15
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,522,9.298325e-06,7.444618e-07,9.298325e-06,5.9604645e-08,5.675247e-10,3.3507068e-17
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,571,2.2113323e-05,1.2287812e-06,2.2113323e-05,2.3841858e-07,1.3496901e-09,9.0341034e-17
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,938,0.0029873252,3.144545e-05,0.0029873252,2.0861626e-06,1.8233186e-07,2.7109295e-14
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,547,1.758337e-05,1.0844115e-06,1.758337e-05,1.1920929e-07,1.0732037e-09,7.0626725e-17
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,216,0.0,0.0,0.0,0.0,0.0,0.0
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,8,0.0,0.0,0.0,0.0,0.0,0.0
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,616,4.2796135e-05,1.68798e-06,4.2796135e-05,1.7881393e-07,2.6120688e-09,1.6709333e-16
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,743,0.00018084049,3.7697287e-06,0.00018084049,2.9802322e-07,1.1037628e-08,7.4557804e-16
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,727,0.00016444921,3.6319727e-06,0.00016444921,2.9802322e-07,1.00371835e-08,7.044265e-16
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,993,0.259147,0.0021525933,0.259147,0.0001321435,1.5817077e-05,3.2640866e-11
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,170,0.0,0.0,0.0,0.0,0.0,0.0
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,893,0.0012241602,1.7430257e-05,0.0012241602,2.026558e-06,7.471681e-08,1.2961516e-14
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,438,6.556511e-07,2.149076e-07,6.556511e-07,1.1920929e-07,4.0017767e-11,2.8174963e-18
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,947,0.003249824,3.4398596e-05,0.003249824,2.4437904e-06,1.9835352e-07,3.2878546e-14
20251001_180146_dataset-03_-.*_A_series_of_colorful_balloons_floating_in_mid-air__23,x_grad_t,675,8.684397e-05,2.404218e-06,8.684397e-05,1.7881393e-07,5.300535e-09,3.2472353e-16
